#  mag    s2    col   pd
      -15.832037       1.8804324       1.2723005       100.48128
      -16.177477       1.5879454       1.0335005       84.110064
      -13.356123      -1.2662555       1.2647144       128.63498
      -15.241019      0.83019894      0.77281413       88.909853
      -13.657380      -1.2178303       1.5565263       109.45344
      -15.553636      0.66874243       1.3142430       85.721384
      -16.619055       1.6906579       1.0168662       95.964258
      -16.405789      0.23539725       1.5800222       82.146649
      -14.960489      0.23271002       1.3699234       103.31129
      -15.139133     -0.28389585       1.3878363       86.876491
      -15.003688      0.33724258       1.6740072       88.330934
      -17.001018       2.0581991       1.2344154       91.271233
      -14.390796      0.43009664       1.7706288       79.620498
      -15.271090     -0.50557458       1.7062615       76.522242
      -16.330982      0.97158971       1.1953888       94.243069
      -14.222006       1.0355045       1.6974657       87.879685
      -16.159279    -0.052772866      0.42344539       123.14197
      -14.726762       1.9630442       1.3348410       93.764311
      -15.112806    -0.062895201       1.0819578       124.58986
      -15.913846       1.4456370      0.95017267       116.90735
      -14.604354      0.92111066       1.4466962       82.091031
      -14.726103      0.11959974       1.2371539       113.00933
      -15.390244      0.99291315       1.7574853       74.648672
      -16.078118      0.81179207       1.0341650       92.912813
      -16.743341      0.97206908       1.2940565       78.175894
      -14.955020      0.63474042       1.2326608       109.94065
      -14.289755     -0.41832937       1.9858700       97.876328
      -14.506310      -1.2004978       1.2830277       123.24978
      -16.561720     -0.71692527       1.4535465       84.603935
      -13.456863     0.038140476      0.98314546       142.54116
      -15.631152      0.56200883      0.81857717       111.64512
      -14.599277     -0.88073922       1.6011389       80.670771
      -14.625835      0.88222780       1.1474599       85.889836
      -15.604521       1.2430941       1.5010164       96.367976
      -15.456428       1.4889864       1.0923838       93.934341
      -15.375428      0.35174898       1.8210186       79.420593
      -14.941621      0.65078396       1.2498744       94.534346
      -15.880180      0.63541680       1.1874087       78.942180
      -17.187865       1.5341369      0.77199808       87.225696
      -15.874790      0.65825864       1.5133959       86.982849
      -14.921370      0.17958834       1.2579199       99.523642
      -15.612737       1.2935319       1.2517709       107.34772
      -17.346444       1.3223844      0.87260951       121.36135
      -15.824008     -0.28955347      0.70190327       149.93521
      -15.355016      0.77760761      0.92472970       120.08786
      -15.431567    -0.028266741       1.8698319       81.682611
      -14.734451     -0.10553926      0.92823794       116.87787
      -15.938754     -0.44686305      0.96487842       106.31785
      -14.503022     -0.26415347      0.90796990       116.94298
      -14.267787     -0.47005155       1.6283851       91.433672
      -16.013480      0.14386806       1.4318163       94.434219
      -16.214074       1.8536952       1.1195854       97.192092
      -17.309090       1.7992454       1.3508829       83.675289
      -15.710563       1.2443442       1.9121932       74.922386
      -15.780147       1.3534267       1.2221715       100.00217
      -15.933480      0.19434740       1.1346751       96.813834
      -14.611952      -1.2286483       1.3208005       119.63800
      -14.883430      -1.1018679       1.5620035       79.625081
      -14.337253     -0.58437306       1.1308604       132.03893
      -16.197545       1.3451226       1.7701691       71.356669
      -15.690421       1.1489921      0.46483032       120.29340
      -14.970605      0.34197496       1.4819596       104.92243
      -14.997599     -0.39471544       1.3545667       98.715637
      -15.822302      0.80431065      0.47424186       91.828540
      -16.647394       1.1936060       1.1824673       85.900787
      -15.365196       1.5186470       1.4891827       79.444041
      -15.218256      0.35173000       2.2844845       70.365522
      -13.141002      -1.4003161       1.5407251       118.70029
      -18.322873       3.0946796       1.2267308       85.679385
      -14.695761      0.26703222       1.6608324       93.942033
      -16.632116     -0.28141450       1.4232118       95.265664
      -16.389439       1.4933977       1.5560267       104.21976
      -16.392228      0.85105106       1.0751572       114.26730
      -14.886932     -0.27228359       1.4351189       120.05182
      -14.802761     -0.75213411       1.0824108       123.50283
      -15.868405       2.0342984       1.1672782       94.248999
      -15.119366      0.85728271       2.6656946       37.743815
      -15.939555       1.0050217       1.0768272       107.95798
      -15.227389     -0.12277102      0.91681668       128.26214
      -15.063240      0.25669336       1.1660392       104.91519
      -16.394641       1.9334543      0.92860755       100.57559
      -15.878999     0.046415920       1.2666708       99.042575
      -16.025644       1.7398843      0.66764543       88.642470
      -15.718578      0.27606979       1.5018478       59.786406
      -16.452261      0.51210146       1.0965652       114.66044
      -13.272783      -1.3053363       1.6310116       111.80451
      -16.471107      0.80022194      0.92184256       111.82242
      -14.928244    -0.047814215       1.1787599       103.50163
      -17.096463       1.6794964       1.2972959       97.619451
      -14.864284      0.22862100       1.1583799       113.90288
      -13.686805      -1.5054392       2.0797194       79.548544
      -14.954933      0.41944965       1.3436902       96.481358
      -16.416120      0.58024073       1.2872040       76.829377
      -15.812899       1.2917978       1.5964803       103.11694
      -16.009994       1.4574752       1.1434269       74.387722
      -15.108196       1.1987046       1.2909165       98.178330
      -16.076934      0.57307096       1.1516771       123.35077
      -15.314306      0.23722995       1.5028888       67.555244
      -15.131064      0.44371510       1.6100535       65.797500
      -14.522365    -0.060848116       1.8274706       72.098112
      -14.571083      -1.8901247       1.2181584       102.24222
      -15.376496       1.6462273      0.82709427       104.93250
      -15.101497     -0.15410309      0.97291494       117.43369
      -15.060161      0.38666273      0.87464578       94.295042
      -16.155662       1.3070631       1.3570238       77.888640
      -15.651200     -0.12506116       1.5421025       66.021056
      -15.420704      0.83937474       1.6273667       67.184553
      -15.419964      0.68472607       1.2481795       104.39905
      -14.804355     -0.14344359      0.76179134       118.49144
      -16.927046       1.5730734       1.5445348       70.979501
      -15.635090       1.5044992       1.5319825       70.475064
      -14.737452      0.18965572       1.1902785       113.23542
      -15.181279     -0.84521558       1.0124162       110.66048
      -16.554921       2.1111124      0.87062974       85.280437
      -15.069554     -0.26253762       1.2478839       73.000969
      -14.785331     -0.63257075       1.2124026       120.18598
      -15.423454      0.21992735       1.7447079       67.568186
      -13.659078    -0.049522354       1.2130895       102.67704
